Iteration: 1, Temp: 950.0000, Current Tour: [0, 3, 1, 2], Current Cost: 95.00
Iteration: 999, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1000, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1001, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1002, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1003, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1004, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1005, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1006, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1007, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1008, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1009, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1010, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1011, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1012, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1013, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1014, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1015, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1016, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1017, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1018, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1019, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1020, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1021, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1022, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1023, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1024, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1025, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1026, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1027, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1028, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1029, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1030, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1031, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1032, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1033, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1034, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1035, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1036, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1037, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1038, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1039, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1040, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1041, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1042, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1043, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1044, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1045, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1046, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1047, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1048, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1049, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1050, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1051, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1052, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1053, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1054, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1055, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1056, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1057, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1058, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1059, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1060, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1061, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1062, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1063, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1064, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1065, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1066, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1067, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1068, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1069, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1070, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1071, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1072, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1073, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1074, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1075, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1076, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1077, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1078, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1079, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1080, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1081, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1082, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1083, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1084, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1085, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1086, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1087, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1088, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1089, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1090, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1091, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1092, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1093, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1094, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1095, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1096, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1097, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1098, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1099, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1100, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1101, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1102, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1103, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1104, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1105, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1106, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1107, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1108, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1109, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1110, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1111, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1112, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1113, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1114, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1115, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1116, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1117, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1118, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1119, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1120, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1121, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1122, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1123, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1124, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1125, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1126, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1127, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1128, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1129, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1130, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1131, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1132, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1133, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1134, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1135, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1136, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1137, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1138, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1139, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1140, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1141, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1142, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1143, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1144, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1145, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1146, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1147, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1148, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1149, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1150, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1151, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1152, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1153, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1154, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1155, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1156, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1157, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1158, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1159, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1160, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1161, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1162, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1163, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1164, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1165, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1166, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1167, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1168, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1169, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1170, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1171, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1172, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1173, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1174, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1175, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1176, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1177, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1178, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1179, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1180, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1181, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1182, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1183, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1184, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1185, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1186, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1187, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1188, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1189, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1190, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1191, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1192, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1193, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1194, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1195, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1196, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1197, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1198, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1199, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1200, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1201, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1202, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1203, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1204, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1205, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1206, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1207, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1208, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1209, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1210, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1211, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1212, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1213, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1214, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1215, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1216, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1217, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1218, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1219, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1220, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1221, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1222, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1223, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1224, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1225, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1226, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1227, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1228, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1229, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1230, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1231, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1232, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1233, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1234, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1235, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1236, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1237, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1238, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1239, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1240, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1241, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1242, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1243, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1244, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1245, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1246, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1247, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1248, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1249, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1250, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1251, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1252, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1253, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1254, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1255, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1256, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1257, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1258, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1259, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1260, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1261, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1262, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1263, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1264, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1265, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1266, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1267, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1268, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1269, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1270, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1271, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1272, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1273, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1274, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1275, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1276, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1277, Temp: 0.0000, Current Tour: [3, 2, 0, 1], Current Cost: 80.00
Iteration: 1278, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1279, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1280, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1281, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1282, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1283, Temp: 0.0000, Current Tour: [3, 1, 0, 2], Current Cost: 80.00
Iteration: 1284, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1285, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1286, Temp: 0.0000, Current Tour: [0, 1, 3, 2], Current Cost: 80.00
Iteration: 1287, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
Iteration: 1288, Temp: 0.0000, Current Tour: [0, 2, 3, 1], Current Cost: 80.00
